   	      	                          fitness                          	                      size                     
   	      	-----------------------------------------------------------	-----------------------------------------------
gen	nevals	avg   	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
30 	100   	193.06     	30 	8749.82    	9.72636	100   	900.926    	11.66	30 	69 	1  	100   	12.754 
31 	100   	2029.04    	31 	192398     	9.72636	100   	19134.6    	12.15	31 	59 	1  	100   	12.2306
32 	100   	8.79836e+24	32 	8.79836e+26	9.72636	100   	8.75426e+25	11.44	32 	51 	1  	100   	11.6682
33 	100   	1775.69    	33 	168153     	9.72636	100   	16723.5    	11.19	33 	54 	1  	100   	11.6839
34 	100   	206.934    	34 	6728.67    	9.72636	100   	855.666    	11.32	34 	53 	1  	100   	11.7897
35 	100   	836.823    	35 	66564.6    	9.72636	100   	6642.57    	11.2 	35 	53 	1  	100   	12.0175
36 	100   	72.9117    	36 	289.956    	9.16849	100   	71.4702    	11.22	36 	60 	1  	100   	11.9688
37 	100   	4944.14    	37 	470239     	9.16849	100   	46786.1    	10.38	37 	51 	1  	100   	11.5679
38 	100   	3.39626e+07	38 	3.28453e+09	9.16849	100   	3.26878e+08	10.13	38 	51 	1  	100   	11.172 
39 	100   	89.0864    	39 	1933.75    	9.07644	100   	197.069    	10.38	39 	64 	1  	100   	12.199 
40 	100   	3.93049e+21	40 	3.93049e+23	9.07644	100   	3.91078e+22	9.74 	40 	54 	1  	100   	11.2983
41 	100   	220.586    	41 	14441.3    	9.07644	100   	1432.25    	9.53 	41 	56 	1  	100   	11.6081
42 	100   	82.8346    	42 	692.73     	9.07644	100   	105.812    	9.75 	42 	61 	1  	100   	11.5112
43 	100   	3.28454e+07	43 	3.28453e+09	9.07644	100   	3.26806e+08	9.08 	43 	54 	1  	100   	10.3814
44 	100   	3070.76    	44 	284300     	9.07644	100   	28278.6    	8.64 	44 	54 	1  	100   	10.0822
45 	100   	5.72363e+10	45 	5.72363e+12	9.07644	100   	5.69494e+11	8.9  	45 	55 	1  	100   	10.3126
46 	100   	283.673    	46 	9572.22    	9.07644	100   	1253.18    	9.3  	46 	54 	1  	100   	10.4082
47 	100   	3491.66    	47 	330927     	9.07644	100   	32922.3    	9.37 	47 	60 	1  	100   	11.3037
48 	100   	83.7786    	48 	724.316    	9.07644	100   	106.226    	9.39 	48 	60 	1  	100   	10.487 
49 	100   	654.436    	49 	55190.5    	9.07644	100   	5483.68    	10.32	49 	54 	1  	100   	10.7702
50 	100   	88.8432    	50 	771.066    	9.07644	100   	115.955    	9.75 	50 	54 	1  	100   	11.1269
51 	100   	71.4937    	51 	486.039    	9.07644	100   	76.7051    	9.71 	51 	54 	1  	100   	11.8586
52 	100   	3.28453e+07	52 	3.28453e+09	9.07644	100   	3.26806e+08	9.5  	52 	52 	1  	100   	11.7128
53 	100   	942994     	53 	9.15834e+07	9.07644	100   	9.11369e+06	9.87 	53 	52 	1  	100   	12.4102
54 	100   	1264.83    	54 	118621     	9.07644	100   	11795.3    	9.31 	54 	51 	1  	100   	11.5903
55 	100   	1.56817e+15	55 	1.56817e+17	9.07644	100   	1.56031e+16	9.76 	55 	51 	1  	100   	12.2582
56 	100   	81.3878    	56 	692.73     	9.07644	100   	112.543    	9.95 	56 	51 	1  	100   	12.451 
57 	100   	101.987    	57 	920.508    	9.07644	100   	162.784    	10.34	57 	51 	1  	100   	13.0278
58 	100   	619.781    	58 	54340.7    	9.07644	100   	5400.24    	10.05	58 	54 	1  	100   	12.9293
59 	100   	6.54157e+13	59 	6.54157e+15	9.07644	100   	6.50878e+14	10.63	59 	51 	1  	100   	13.3534
60 	100   	828.9      	60 	64510.9    	9.07644	100   	6481.92    	9.71 	60 	52 	1  	100   	12.7885
61 	100   	10138.1    	61 	996106     	9.07644	100   	99096.1    	9.75 	61 	59 	1  	100   	12.5239
62 	100   	2.40691e+06	62 	2.40675e+08	9.07644	100   	2.39469e+07	9.2  	62 	59 	1  	100   	11.463 
63 	100   	94.0985    	63 	2307       	9.07644	100   	241.141    	8.08 	63 	70 	1  	100   	11.3988
64 	100   	243.074    	64 	16349.4    	9.07644	100   	1622.66    	8.37 	64 	59 	1  	100   	10.832 
65 	100   	212.416    	65 	5041.66    	9.02386	100   	733.826    	7.75 	65 	59 	1  	100   	10.6154
66 	100   	148.123    	66 	2973.7     	9.02386	100   	406.878    	7.85 	66 	59 	1  	100   	10.6709
67 	100   	301.124    	67 	12880.5    	9.02386	100   	1435.18    	8.03 	67 	61 	1  	100   	11.0918
68 	100   	495.981    	68 	19345.2    	9.02386	100   	2350.16    	8.13 	68 	59 	1  	100   	10.1259
69 	100   	3.1567e+06 	69 	3.15532e+08	9.02386	100   	3.13949e+07	8.51 	69 	61 	1  	100   	10.6513
70 	100   	2593.4     	70 	240680     	9.02386	100   	23950.7    	8.39 	70 	59 	1  	100   	10.5403
71 	100   	5637.94    	71 	551543     	9.02386	100   	54867.4    	8.41 	71 	59 	1  	100   	10.6378
72 	100   	3862.71    	72 	334566     	9.02386	100   	33533.6    	8.39 	72 	59 	1  	100   	10.4889
73 	100   	5661.74    	73 	551543     	9.02386	100   	54865.6    	8.6  	73 	59 	1  	100   	10.7583
74 	100   	102.235    	74 	3361.11    	9.02386	100   	337.364    	8.74 	74 	59 	1  	100   	10.269 
75 	100   	76.6095    	75 	768.419    	9.02386	100   	101.884    	8.44 	75 	59 	1  	100   	10.5473
76 	100   	5744.96    	76 	551543     	9.02386	100   	54870.4    	8.32 	76 	59 	1  	100   	10.6947
77 	100   	2213.77    	77 	204648     	9.02386	100   	20369.9    	8.33 	77 	59 	1  	100   	11.1176
78 	100   	1257.51    	78 	118621     	9.02386	100   	11795.9    	7.38 	78 	61 	1  	100   	10.5345
79 	100   	145.236    	79 	5378.71    	9.02386	100   	589.565    	7.7  	79 	59 	1  	100   	10.3648
80 	100   	68.5685    	80 	707.651    	9.02386	100   	88.4036    	7.3  	80 	59 	1  	100   	10.1868
81 	100   	8.61172e+14	81 	8.61172e+16	9.02386	100   	8.56855e+15	7.51 	81 	59 	1  	100   	10.5352
82 	100   	95.4482    	82 	2625.07    	9.02386	100   	271.576    	7.56 	82 	59 	1  	100   	10.8548
83 	100   	4.14124e+20	83 	4.14124e+22	9.02386	100   	4.12048e+21	7.62 	83 	61 	1  	100   	11.0533
84 	100   	559.765    	84 	35054.9    	9.02386	100   	3697.48    	7.46 	84 	59 	1  	100   	10.1562
85 	100   	89.6938    	85 	1947.14    	9.02386	100   	210.046    	7.63 	85 	59 	1  	100   	10.9788
86 	100   	2.52926e+10	86 	2.52926e+12	9.02386	100   	2.51658e+11	8.08 	86 	74 	1  	100   	12.4705
87 	100   	72.622     	87 	768.419    	9.02386	100   	99.2678    	7.56 	87 	59 	1  	100   	10.5388
88 	100   	71.8617    	88 	719.745    	6.68754	100   	97.9348    	7.69 	88 	57 	1  	100   	10.9514
89 	100   	6.80517e+07	89 	6.80515e+09	6.68754	100   	6.77104e+08	7.45 	89 	57 	1  	100   	10.4119
90 	100   	218.412    	90 	13542.1    	6.68754	100   	1345.24    	7.78 	90 	57 	1  	100   	10.6175
91 	100   	1256.31    	91 	118621     	6.68754	100   	11796      	7.39 	91 	59 	1  	100   	10.7684
92 	100   	9.29308e+09	92 	9.29308e+11	6.68754	100   	9.2465e+10 	8.89 	92 	57 	1  	100   	11.2507
93 	100   	963230     	93 	8.32239e+07	6.68754	100   	8.34442e+06	8.81 	93 	57 	1  	100   	10.9542
94 	100   	275472     	94 	2.65563e+07	6.68754	100   	2.64175e+06	8.8  	94 	61 	1  	100   	11.068 
95 	100   	2.42319e+10	95 	2.42017e+12	6.68754	100   	2.40801e+11	8.33 	95 	50 	1  	100   	9.55097
96 	100   	6.79949e+17	96 	6.79949e+19	6.68754	100   	6.7654e+18 	8.17 	96 	46 	1  	100   	9.8854 
97 	100   	140.878    	97 	4201.39    	6.68754	100   	446.362    	8.19 	97 	44 	1  	100   	9.57152
98 	100   	11847.8    	98 	1.17116e+06	6.68754	100   	116516     	8.93 	98 	44 	1  	100   	9.90985
99 	100   	1911.54    	99 	81746.9    	6.68754	100   	10530.4    	9.08 	99 	47 	1  	100   	11.0496
100	100   	5.84785e+15	100	5.84785e+17	6.68754	100   	5.81854e+16	8.47 	100	44 	1  	100   	9.67001
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	2.99933e+10	0  	2.98933e+12	11.7965	100   	2.97426e+11	6.64	0  	28 	1  	100   	5.83184
1  	100   	5.81506e+06	1  	5.81495e+08	11.7965	100   	5.7858e+07 	8.29	1  	34 	1  	100   	6.71907
2  	100   	106.324    	2  	902.376    	10.0599	100   	141.825    	8.03	2  	34 	1  	100   	6.62639
3  	100   	97.8048    	3  	902.376    	10.0599	100   	125.196    	8.1 	3  	34 	1  	100   	6.76979
4  	100   	78.2098    	4  	902.376    	10.0599	100   	105.346    	8.16	4  	37 	1  	100   	7.03807
5  	100   	6.29874e+11	5  	6.28288e+13	10.0599	100   	6.25125e+12	10.79	5  	66 	1  	100   	11.5597
6  	100   	48493.2    	6  	3.92815e+06	10.0599	100   	393118     	11.08	6  	71 	1  	100   	11.5833
7  	100   	23161.5    	7  	1.81758e+06	10.0599	100   	183715     	11.04	7  	78 	1  	100   	13.1171
8  	100   	85.757     	8  	632.589    	10.0599	100   	108.763    	11.27	8  	85 	1  	100   	13.1923
9  	100   	2.39885e+10	9  	2.39885e+12	10.0599	100   	2.38683e+11	10.35	9  	78 	1  	100   	11.5268
10 	100   	39472.9    	10 	3.92864e+06	10.0599	100   	390876     	9.72 	10 	78 	1  	100   	11.4316
11 	100   	145.499    	11 	5291.58    	10.0599	100   	535.25     	10.94	11 	78 	1  	100   	11.7225
12 	100   	57443.4    	12 	4.52879e+06	10.0599	100   	464444     	10.61	12 	78 	1  	100   	11.7447
13 	100   	1792.76    	13 	169911     	10.0599	100   	16897.2    	10.21	13 	78 	1  	100   	12.1806
14 	100   	3.90347e+08	14 	3.90252e+10	10.016 	100   	3.88295e+09	10.84	14 	76 	1  	100   	12.6694
15 	100   	285.86     	15 	13654      	10.016 	100   	1455.69    	10.83	15 	87 	1  	100   	13.6748
16 	100   	2.26136e+08	16 	2.22321e+10	10.016 	100   	2.21201e+09	12.05	16 	123	1  	100   	16.3281
17 	100   	10577.9    	17 	988220     	10.016 	100   	98343      	11.5 	17 	123	1  	100   	18.2266
18 	100   	823.242    	18 	55795.7    	8.6828 	100   	5608.44    	12.83	18 	130	1  	100   	20.7191
19 	100   	7.21796e+15	19 	7.21796e+17	8.6828 	100   	7.18178e+16	11.66	19 	130	1  	100   	19.0006
20 	100   	12412.8    	20 	453168     	8.6828 	100   	69632.6    	11.23	20 	138	1  	100   	19.6697
21 	100   	1.39991e+08	21 	1.15144e+10	8.6828 	100   	1.16959e+09	11.99	21 	133	1  	100   	19.7203
22 	100   	5.38765e+33	22 	5.38765e+35	8.6828 	100   	5.36065e+34	11.89	22 	135	1  	100   	20.0344
23 	100   	1.65403e+08	23 	1.65368e+10	8.6828 	100   	1.64539e+09	12.93	23 	136	1  	100   	21.6122
24 	100   	2.00892e+06	24 	1.91338e+08	8.6828 	100   	1.90496e+07	13.18	24 	136	1  	100   	20.7574
25 	100   	343286     	25 	3.43138e+07	8.6828 	100   	3.41417e+06	12.03	25 	136	1  	100   	20.4736
26 	100   	171693     	26 	1.70569e+07	8.6828 	100   	1.69706e+06	12.42	26 	133	1  	100   	20.8606
27 	100   	3.11918e+10	27 	3.07872e+12	8.38297	100   	3.06315e+11	12.05	27 	147	1  	100   	21.5069
28 	100   	2.41683e+16	28 	2.41683e+18	8.38297	100   	2.40471e+17	11.45	28 	128	1  	100   	19.17  
29 	100   	206.235    	29 	6660.58    	8.38297	100   	716.767    	12   	29 	130	1  	100   	20.0195
30 	100   	387.563    	30 	14840      	8.38297	100   	1953.89    	12.33	30 	128	1  	100   	19.7727
31 	100   	98.8549    	31 	1673.98    	8.38297	100   	188.61     	12.18	31 	128	1  	100   	19.7192
32 	100   	59257.1    	32 	5.78922e+06	8.38297	100   	576001     	11.81	32 	128	1  	100   	19.1435
33 	100   	12228.1    	33 	985305     	8.38297	100   	99987.3    	12.22	33 	128	1  	100   	19.2617
34 	100   	2.33646e+09	34 	2.33552e+11	8.38297	100   	2.32381e+10	12.73	34 	128	1  	100   	19.402 
35 	100   	3.9502e+21 	35 	3.9502e+23 	8.38297	100   	3.9304e+22 	12.77	35 	128	1  	100   	19.871 
36 	100   	237.714    	36 	5552.7     	8.38297	100   	939.217    	13.8 	36 	128	1  	100   	19.5249
37 	100   	2.18799e+10	37 	2.18799e+12	8.38297	100   	2.17702e+11	12.55	37 	130	1  	100   	19.6043
38 	100   	384.383    	38 	12825.1    	8.38297	100   	1701.74    	13.55	38 	128	1  	100   	19.5578
39 	100   	756.068    	39 	54743.8    	8.38297	100   	5562.37    	11.77	39 	125	1  	100   	16.5776
40 	100   	325587     	40 	3.2535e+07 	8.38297	100   	3.23717e+06	13.11	40 	125	1  	100   	18.8414
41 	100   	60052.9    	41 	4.85706e+06	8.38297	100   	487814     	14.09	41 	114	1  	100   	19.009 
42 	100   	194.153    	42 	9930.57    	8.38297	100   	992.811    	12.65	42 	114	1  	100   	17.7586
43 	100   	2.65776e+23	43 	2.65776e+25	8.38297	100   	2.64444e+24	12.9 	43 	114	1  	100   	18.1353
44 	100   	2.00672e+10	44 	2.00672e+12	8.38297	100   	1.99666e+11	12.36	44 	114	1  	100   	17.5268
45 	100   	1.14612e+27	45 	1.14612e+29	8.38297	100   	1.14037e+28	12.56	45 	114	1  	100   	18.5889
46 	100   	73.4805    	46 	1401.29    	8.38297	100   	146.266    	12.18	46 	112	1  	100   	18.3768
47 	100   	803.167    	47 	55799.6    	8.38297	100   	5638.39    	12.65	47 	112	1  	100   	18.7699
48 	100   	500.746    	48 	43106.4    	8.38297	100   	4283.25    	12.54	48 	115	1  	100   	18.9618
49 	100   	3.16574e+06	49 	3.16525e+08	8.38297	100   	3.14938e+07	13.4 	49 	112	1  	100   	17.5431
50 	100   	72.7098    	50 	1401.63    	8.38297	100   	147.333    	13.54	50 	122	1  	100   	19.1742
51 	100   	2.40098e+08	51 	2.40098e+10	8.38297	100   	2.38894e+09	13.74	51 	112	1  	100   	17.9781
52 	100   	117.021    	52 	5650.84    	8.142  	100   	560.576    	13.37	52 	107	1  	100   	17.8984
53 	100   	82.4013    	53 	1400.68    	8.1171 	100   	164.036    	13.35	53 	107	1  	100   	18.1044
54 	100   	80.0527    	54 	2087.37    	8.1171 	100   	217.193    	13.33	54 	109	1  	100   	18.1742
55 	100   	71.7083    	55 	696.026    	8.1171 	100   	108.213    	13.82	55 	107	1  	100   	18.3648
56 	100   	1.10988e+06	56 	1.10975e+08	8.1171 	100   	1.10419e+07	13.57	56 	108	1  	100   	18.2128
57 	100   	4995       	57 	491049     	8.1171 	100   	48850.8    	13.62	57 	107	1  	100   	18.1101
58 	100   	39400.1    	58 	3.93286e+06	8.1171 	100   	391307     	12.8 	58 	107	1  	100   	17.3482
59 	100   	2.41858e+07	59 	2.41177e+09	8.1171 	100   	2.39962e+08	13.26	59 	111	1  	100   	18.0636
60 	100   	504.597    	60 	43571.7    	8.1171 	100   	4329.81    	13.07	60 	107	1  	100   	17.5791
61 	100   	87.2513    	61 	2087.37    	8.1171 	100   	224.605    	13.22	61 	100	1  	100   	17.2056
62 	100   	433.8      	62 	33521.5    	8.1171 	100   	3336.2     	12.98	62 	96 	1  	100   	16.5318
63 	100   	1.61595e+06	63 	1.61585e+08	8.1171 	100   	1.60775e+07	12.68	63 	96 	1  	100   	16.4772
64 	100   	96.6814    	64 	2245.32    	8.1171 	100   	239.948    	12.94	64 	96 	1  	100   	17.1842
65 	100   	167.639    	65 	7973.79    	8.1171 	100   	820.811    	12.95	65 	96 	1  	100   	16.1483
66 	100   	4966.41    	66 	491020     	8.1171 	100   	48850.3    	12.63	66 	96 	1  	100   	16.8414
67 	100   	116.265    	67 	2245.32    	8.1171 	100   	312.122    	12.37	67 	96 	1  	100   	16.2983
68 	100   	100.664    	68 	2245.32    	8.1171 	100   	275.958    	12.78	68 	96 	1  	100   	16.8075
69 	100   	442.559    	69 	33810.8    	8.08762	100   	3368.5     	12.84	69 	97 	1  	100   	17.0181
70 	100   	39365.8    	70 	3.92839e+06	8.08762	100   	390862     	12.14	70 	96 	1  	100   	16.4676
71 	100   	330.509    	71 	24697.8    	8.08762	100   	2458.94    	12.85	71 	96 	1  	100   	16.7191
72 	100   	76.2405    	72 	1340.1     	8.08762	100   	155.73     	13.07	72 	96 	1  	100   	17.2704
73 	100   	131.982    	73 	7560.22    	8.08762	100   	749.125    	12.68	73 	96 	1  	100   	16.2135
74 	100   	1.67862e+06	74 	1.10708e+08	8.08762	100   	1.23452e+07	13.07	74 	105	1  	100   	17.3927
75 	100   	11932.7    	75 	1.17927e+06	8.08762	100   	117323     	12.68	75 	96 	1  	100   	16.618 
76 	100   	4.15297e+06	76 	4.15285e+08	8.08762	100   	4.13203e+07	12.54	76 	108	1  	100   	17.2803
77 	100   	23504.9    	77 	2.3403e+06 	8.08762	100   	232847     	12.82	77 	100	1  	100   	17.2374
78 	100   	166.112    	78 	8692.21    	8.08762	100   	881.908    	12.57	78 	96 	1  	100   	16.2131
79 	100   	118.387    	79 	2087.37    	8.08762	100   	334.022    	11.68	79 	96 	1  	100   	15.9473
80 	100   	4.153e+06  	80 	4.15285e+08	8.08762	100   	4.13203e+07	10.96	80 	96 	1  	100   	14.9659
81 	100   	5.23973e+06	81 	4.15285e+08	8.08762	100   	4.26061e+07	11.37	81 	100	1  	100   	16.9662
82 	100   	107.076    	82 	2245.32    	8.08762	100   	319.047    	11.05	82 	99 	1  	100   	17.0067
83 	100   	5059.51    	83 	489706     	8.08762	100   	48714      	11.51	83 	96 	1  	100   	16.5236
84 	100   	4.15293e+06	84 	4.15285e+08	8.08762	100   	4.13203e+07	11.52	84 	99 	1  	100   	17.5028
85 	100   	3.83505e+09	85 	3.83505e+11	8.08762	100   	3.81582e+10	11.14	85 	96 	1  	100   	16.9133
86 	100   	4.15293e+06	86 	4.15285e+08	8.08762	100   	4.13203e+07	11.36	86 	99 	1  	100   	17.0397
87 	100   	1.19376e+06	87 	1.19367e+08	8.08762	100   	1.18768e+07	11.66	87 	99 	1  	100   	17.3091
88 	100   	3.99844e+15	88 	3.99844e+17	8.08762	100   	3.9784e+16 	11.74	88 	96 	1  	100   	17.0068
89 	100   	97.9413    	89 	2252.25    	8.08762	100   	301.448    	11.98	89 	97 	1  	100   	17.0417
90 	100   	6.56946e+15	90 	6.56946e+17	8.08762	100   	6.53653e+16	12.77	90 	96 	1  	100   	16.4097
91 	100   	1.06625e+16	91 	1.06625e+18	8.08762	100   	1.06091e+17	13.33	91 	96 	1  	100   	17.3049
92 	100   	1198.73    	92 	105533     	8.08762	100   	10509.3    	13.46	92 	96 	1  	100   	17.0126
93 	100   	866.922    	93 	75210.9    	8.08762	100   	7478.51    	13.38	93 	96 	1  	100   	17.5805
94 	100   	3.99844e+15	94 	3.99844e+17	8.08762	100   	3.9784e+16 	13.34	94 	98 	1  	100   	17.5489
95 	100   	64.5916    	95 	706.355    	8.08762	100   	88.8608    	14.57	95 	96 	1  	100   	17.3955
96 	100   	4.18831e+06	96 	4.15285e+08	8.08762	100   	4.13182e+07	14.76	96 	96 	1  	100   	17.741 
97 	100   	322.75     	97 	25069      	8.08762	100   	2489.55    	13.74	97 	89 	1  	100   	16.2022
98 	100   	8.6243e+14 	98 	7.9549e+16 	8.08762	100   	7.93629e+15	14.52	98 	89 	1  	100   	17.256 
99 	100   	532.032    	99 	37761.9    	8.08762	100   	3821.01    	14.95	99 	88 	1  	100   	17.6309
100	100   	8.23651e+18	100	8.23651e+20	8.08762	100   	8.19522e+19	15.18	100	88 	1  	100   	17.9423
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min   	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	5.39285e+24	0  	5.39285e+26	10.208	100   	5.36582e+25	7.46	0  	53 	1  	100   	8.76404
1  	100   	283.773    	1  	14266      	10.208	100   	1466.94    	12  	1  	69 	1  	100   	12.8608
2  	100   	141.982    	2  	4321.5     	10.208	100   	437.001    	10.54	2  	53 	1  	100   	12.0262
3  	100   	2.81951e+28	3  	2.81951e+30	10.208	100   	2.80538e+29	10.62	3  	53 	1  	100   	12.1365
4  	100   	2.31226e+31	4  	2.31226e+33	10.208	100   	2.30067e+32	10.78	4  	56 	1  	100   	13.3023
5  	100   	2.99365e+14	5  	2.91841e+16	10.208	100   	2.90399e+15	10.76	5  	60 	1  	100   	13.4968
6  	100   	1.18804e+15	6  	1.18804e+17	10.208	100   	1.18208e+16	10.71	6  	60 	1  	100   	13.7166
7  	100   	6.45584e+06	7  	6.45558e+08	10.208	100   	6.42321e+07	11.25	7  	60 	1  	100   	13.8184
8  	100   	3.75787e+17	8  	3.75781e+19	8.97479	100   	3.73898e+18	12.92	8  	60 	1  	100   	14.6272
9  	100   	25816.2    	9  	2.07826e+06	8.97479	100   	209191     	13.24	9  	62 	1  	100   	14.94  
10 	100   	4.73145e+14	10 	4.72772e+16	8.97479	100   	4.70399e+15	13.76	10 	62 	1  	100   	15.04  
11 	100   	5.22633e+08	11 	5.22633e+10	8.97479	100   	5.20013e+09	14.5 	11 	64 	1  	100   	15.5965
12 	100   	4.61882e+53	12 	4.61882e+55	8.97479	100   	4.59566e+54	14.38	12 	94 	1  	100   	17.6129
13 	100   	2051.67    	13 	96360.3    	8.97479	100   	12817.7    	14.36	13 	61 	1  	100   	16.3838
14 	100   	125765     	14 	1.2548e+07 	8.97479	100   	1.24849e+06	13.38	14 	61 	1  	100   	16.7915
15 	100   	9.87865e+17	15 	9.87865e+19	8.97479	100   	9.82913e+18	14.91	15 	72 	1  	100   	18.2489
16 	100   	8.73358e+44	16 	8.73358e+46	8.97479	100   	8.68981e+45	15.1 	16 	94 	1  	100   	18.9755
17 	100   	1.96967e+35	17 	1.96967e+37	8.97479	100   	1.95979e+36	15.27	17 	80 	1  	100   	17.3746
18 	100   	4.39407e+06	18 	4.35875e+08	8.97479	100   	4.33661e+07	15.08	18 	80 	1  	100   	17.967 
19 	100   	1.18804e+15	19 	1.18804e+17	8.97479	100   	1.18208e+16	14.66	19 	81 	1  	100   	17.8377
20 	100   	6.81563e+75	20 	6.81563e+77	8.97479	100   	6.78146e+76	13.6 	20 	82 	1  	100   	17.6102
21 	100   	1.01224e+10	21 	9.45719e+11	8.97479	100   	9.42636e+10	14.89	21 	80 	1  	100   	18.0116
22 	100   	2.24352e+15	22 	2.24352e+17	8.97479	100   	2.23228e+16	13.03	22 	80 	1  	100   	15.5418
23 	100   	2.04629e+06	23 	2.04191e+08	8.97479	100   	2.03163e+07	15.07	23 	80 	1  	100   	17.6931
24 	100   	1.55774e+24	24 	1.55774e+26	8.97479	100   	1.54993e+25	14.99	24 	93 	1  	100   	18.1094
25 	100   	9.94924e+06	25 	5.47701e+08	8.97479	100   	6.43038e+07	13.74	25 	93 	1  	100   	17.9536
26 	100   	1.15415e+10	26 	1.15415e+12	8.97479	100   	1.14836e+11	16.07	26 	106	1  	100   	19.4691
27 	100   	22181.3    	27 	2.20386e+06	8.97479	100   	219267     	14.43	27 	106	1  	100   	19.3645
28 	100   	7215.47    	28 	644781     	8.97479	100   	64270.1    	13.68	28 	107	1  	100   	19.4175
29 	100   	2.75643e+21	29 	2.75643e+23	8.97479	100   	2.74261e+22	13.94	29 	106	1  	100   	18.4558
30 	100   	1.55926e+12	30 	1.55926e+14	8.97479	100   	1.55145e+13	13.52	30 	106	1  	100   	19.2746
31 	100   	20782.7    	31 	2.07132e+06	8.97479	100   	206087     	13.01	31 	104	1  	100   	19.4528
32 	100   	1.35566e+09	32 	1.35561e+11	8.97479	100   	1.34882e+10	14.45	32 	104	1  	100   	20.171 
33 	100   	1.32433e+06	33 	1.19815e+08	8.97479	100   	1.1964e+07 	14.56	33 	105	1  	100   	20.1774
34 	100   	6.82729e+16	34 	6.82729e+18	8.97479	100   	6.79307e+17	14.19	34 	107	1  	100   	20.2986
35 	100   	1.2175e+29 	35 	1.2175e+31 	8.97479	100   	1.21139e+30	14.39	35 	108	1  	100   	20.0324
36 	100   	4.18325e+13	36 	4.18318e+15	8.97479	100   	4.16221e+14	14.81	36 	108	1  	100   	21.0175
